user_id,Cond,ex1_cover_story,ex1_a,ex1_b,ex1_c,ex1_d,ex1_estimate,ex1_is_first,ex1_sample_number,ex1_timestamp,order,ex2_cover_story,ex2_a,ex2_b,ex2_c,ex2_d,ex2_estimate,ex2_is_first,ex2_is_symmetric,ex2_sample_number,ex2_timestamp,imc_pass,crt_correct_cnt,CS_1.0,UCS_1.0,CS_0.7,UCS_0.7,CS_0.5,UCS_0.5,CS_0.2,UCS_0.2,CS_0.1,UCS_0.1,2_CS_1.0,2_UCS_1.0,2_CS_0.7,2_UCS_0.7,2_CS_0.5,2_UCS_0.5,2_CS_0.2,2_UCS_0.2,2_CS_0.1,2_UCS_0.1
mclnbjss06tjhry4a3.i,0,4,6,3,3,6,50,0,2,2025-07-02 17:22:00,5,2,7,0,6,1,51,1,0,14,2025-07-02 17:12:00,0.0,,1.165797,1.335832,1.2216,1.398625,1.782354,2.045083,6.060114,6.356045,10.48861,10.54278,4.02126,4.421041,4.052339,4.254844,4.099877,4.153241,5.84065,6.832222,9.362252,10.80375
mclnbjss06tjhry4a3.i,0,7,6,6,0,12,50,0,1,2025-07-02 17:23:00,6,5,7,3,3,7,67,1,0,20,2025-07-02 17:17:00,0.0,,0.723649,0.545416,2.155444,0.701251,4.047273,1.569138,10.14006,6.146242,14.84808,10.34544,3.10231,3.549786,3.19381,3.511004,3.216439,3.299261,4.644983,5.596898,7.545563,8.881177
mclnbv4and882gh98q,1,1,7,3,3,7,100,1,5,2025-07-02 16:41:00,1,12,7,3,3,7,50,0,1,20,2025-07-02 16:51:00,1.0,,-1.75619,-0.95258,-2.02853,-1.38371,-2.00459,-1.65367,-1.95437,-1.91606,-1.94212,-1.89399,0.62176,0.830062,0.651509,0.852105,1.150542,1.366312,4.769215,4.957245,8.429904,8.448268
mclnbv4and882gh98q,1,10,6,0,6,0,0,1,3,2025-07-02 16:42:00,2,9,6,3,3,6,75,0,1,18,2025-07-02 16:55:00,1.0,,-1.70929,-1.91752,-1.83529,-1.93764,-1.76844,-1.87289,-1.91931,-2.05912,-1.94332,-2.45544,1.214685,1.39813,1.210126,1.420948,1.732136,2.053412,6.146375,6.389653,10.35994,10.51364
mclnbv4and882gh98q,1,5,6,3,3,6,100,1,2,2025-07-02 16:42:00,3,8,6,0,6,0,0,0,1,12,2025-07-02 16:57:00,1.0,,3.162831,3.648892,3.247867,3.533918,3.137796,3.261092,4.519706,5.506455,7.487312,8.828181,4.042108,4.466344,4.07627,4.430584,4.093025,4.226203,5.906482,6.880178,9.296229,10.74432
mclnbv4and882gh98q,1,2,7,6,0,13,100,1,4,2025-07-02 16:43:00,4,6,7,0,6,1,15,0,1,14,2025-07-02 16:59:00,1.0,,0.689268,0.848643,0.666803,0.86012,1.138648,1.357262,4.770714,4.900983,8.419525,8.369744,-2.05819,-0.93538,-1.9648,-1.46764,-1.96104,-1.65744,-1.88339,-1.86771,-2.04487,-1.95576
mclnbv4and882gh98q,1,3,6,6,0,12,50,1,1,2025-07-02 16:44:00,5,11,6,6,0,12,50,0,1,24,2025-07-02 17:03:00,1.0,,1.201122,1.400308,1.218848,1.393872,1.684126,2.001317,6.103794,6.309612,10.3962,10.41306,3.233374,3.497584,3.171366,3.469268,3.087701,3.346576,4.615099,5.534384,7.446076,8.692582
mclnbv4and882gh98q,1,7,7,0,6,1,15,1,6,2025-07-02 16:46:00,6,4,7,6,0,13,60,0,1,26,2025-07-02 17:06:00,1.0,,0.680167,0.459965,2.134422,0.613731,4.131515,1.650439,10.0067,6.235173,14.87449,10.43245,0.676969,0.389287,2.152396,0.714965,4.09165,1.572739,10.11743,6.129767,14.86281,10.44814
mclnbvvarwm0salkzx.sss,1,8,7,0,6,1,100,0,6,2025-07-02 16:58:00,1,5,7,0,6,1,100,1,1,14,2025-07-02 16:44:00,0.0,,-1.96056,-0.95353,-1.91892,-1.56037,-1.98272,-1.71904,-1.92678,-1.8366,-1.92522,-1.80662,-1.58464,-1.73323,-1.61441,-1.68308,-1.5969,-1.72355,-1.77616,-1.96793,-1.90167,-1.91558
mclnbvvarwm0salkzx.sss,1,4,7,6,0,13,60,0,4,2025-07-02 17:00:00,2,2,7,3,3,7,85,1,1,20,2025-07-02 16:47:00,0.0,,0.605531,0.821219,0.68783,0.860106,1.152717,1.403863,4.793102,4.990034,8.505058,8.532869,4.00628,4.553164,4.098961,4.270947,3.988683,4.209154,5.821935,6.879742,9.30944,10.61027
mclnbvvarwm0salkzx.sss,1,3,6,6,0,12,50,0,1,2025-07-02 17:00:00,3,12,6,3,3,6,41,1,1,18,2025-07-02 16:49:00,0.0,,3.183172,3.513656,3.116702,3.45241,3.106607,3.29466,4.59559,5.596168,7.47583,8.786036,0.648892,0.817767,0.658752,0.820239,1.107216,1.362799,4.762111,4.928667,8.407695,8.516379
mclnbvvarwm0salkzx.sss,1,1,6,3,3,6,50,0,2,2025-07-02 17:01:00,4,9,7,6,0,13,55,1,1,26,2025-07-02 16:53:00,0.0,,4.057496,4.471501,4.017306,4.383686,4.007869,4.218333,5.928097,6.882376,9.294038,10.75642,-1.94293,-0.91143,-2.00951,-1.55074,-2.04745,-1.56468,-1.86764,-1.62486,-1.98459,-1.8443
mclnbvvarwm0salkzx.sss,1,6,7,3,3,7,70,0,5,2025-07-02 17:04:00,5,7,6,6,0,12,20,1,1,24,2025-07-02 16:55:00,0.0,,1.197091,1.367238,1.211095,1.427619,1.704031,2.008047,6.056375,6.349923,10.46283,10.58576,-1.68776,-1.69767,-1.72343,-1.71322,-1.84852,-1.78703,-2.012,-2.01776,-2.14404,-2.15498
mclnbvvarwm0salkzx.sss,1,11,6,0,6,0,0,0,3,2025-07-02 17:04:00,6,10,6,0,6,0,0,1,1,12,2025-07-02 16:57:00,0.0,,0.68009,0.403269,2.115151,0.730191,4.126079,1.642731,9.997338,6.196539,14.82429,10.48835,0.686358,0.418186,2.095393,0.711069,4.033231,1.628736,10.14686,6.173556,14.85941,10.42078
mclncpm2cci0cd3vp8y.ee,0,4,6,0,6,0,0,1,3,2025-07-02 16:43:00,1,11,6,0,6,0,0,0,0,12,2025-07-02 16:47:00,1.0,,1.215013,1.360466,1.189817,1.408476,1.758869,2.00887,6.053364,6.325552,10.42674,10.4322,0.726566,0.384892,2.109118,0.699056,4.105412,1.700617,10.11553,6.180927,14.79818,10.35114
mclncpm2cci0cd3vp8y.ee,0,7,7,6,0,13,70,1,4,2025-07-02 16:43:00,2,9,6,6,0,12,40,0,0,24,2025-07-02 16:49:00,1.0,,3.231211,3.659831,3.082802,3.426172,3.262457,3.460552,4.541152,5.470631,7.484071,8.788828,0.307592,-0.01885,1.759601,0.192918,3.422319,1.05222,8.530979,4.944955,12.66773,8.471535
mclncpm2cci0cd3vp8y.ee,0,1,6,6,0,12,50,1,1,2025-07-02 16:44:00,3,3,7,3,3,7,25,0,0,20,2025-07-02 17:25:00,1.0,,3.961825,4.552498,4.038145,4.327374,4.028092,4.242362,5.848086,7.025231,9.298041,10.6695,4.016804,4.170516,4.00622,4.415431,3.965917,4.079936,5.776851,6.863937,9.355244,10.78273
mclncpm2cci0cd3vp8y.ee,0,10,7,3,3,7,30,1,5,2025-07-02 16:45:00,4,5,6,3,3,6,30,0,0,18,2025-07-02 17:27:00,1.0,,0.634149,0.83,0.662536,0.847587,1.154267,1.387846,4.775656,4.937881,8.350245,8.517082,3.137375,3.822207,3.25788,3.504418,3.155673,3.374568,4.604048,5.513224,7.43698,8.745978
mclncpm2cci0cd3vp8y.ee,0,2,6,3,3,6,65,1,2,2025-07-02 16:45:00,5,12,7,0,6,1,10,0,0,14,2025-07-02 17:29:00,1.0,,0.331513,0.042864,1.759475,0.291387,3.40406,1.108784,8.566006,4.858311,12.60179,8.417176,1.132892,1.469601,1.213455,1.411261,1.764961,2.112483,6.06465,6.347366,10.40609,10.42289
mclncpm2cci0cd3vp8y.ee,0,8,7,0,6,1,10,1,6,2025-07-02 16:46:00,6,6,7,6,0,13,35,0,0,26,2025-07-02 17:30:00,1.0,,0.682618,0.451692,2.098541,0.65257,4.092391,1.654502,10.1319,6.164398,14.80375,10.47113,0.681924,0.828134,0.674673,0.843331,1.160995,1.383015,4.753424,4.996414,8.43331,8.439624
mclng77lh9kyndz0lp,0,10,7,3,3,7,61,0,5,2025-07-02 16:48:00,1,1,6,6,0,12,73,1,0,24,2025-07-02 16:44:00,1.0,,1.163078,1.360266,1.194741,1.360891,1.740598,2.016167,6.052515,6.332452,10.42612,10.43601,1.186567,1.40123,1.201694,1.421077,1.702874,1.996851,6.047057,6.352454,10.37879,10.30159
mclng77lh9kyndz0lp,0,5,6,3,3,6,41,0,2,2025-07-02 16:49:00,2,4,7,0,6,1,1,1,0,14,2025-07-02 16:45:00,1.0,,3.153642,3.503506,3.138933,3.50354,3.207734,3.331574,4.664179,5.521276,7.470655,8.84193,0.665467,0.871821,0.666858,0.854458,1.11733,1.36412,4.72499,4.909862,8.421931,8.423176
mclng77lh9kyndz0lp,0,6,7,0,6,1,0,0,6,2025-07-02 16:49:00,3,11,7,3,3,7,1,1,0,20,2025-07-02 16:46:00,1.0,,0.645982,0.849286,0.673633,0.864924,1.154971,1.35337,4.787708,4.961295,8.382953,8.415925,-1.9633,-1.00633,-2.01821,-1.4595,-1.99957,-1.70052,-1.96408,-1.7211,-1.97341,-1.8506
mclng77lh9kyndz0lp,0,2,6,6,0,12,64,0,1,2025-07-02 16:49:00,4,7,6,0,6,0,0,1,0,12,2025-07-02 16:46:00,1.0,,-2.00475,-0.97034,-1.99463,-1.37358,-1.92595,-1.75957,-2.00075,-1.78457,-1.8563,-1.67508,0.715001,0.418918,2.153475,0.768161,4.106152,1.60929,10.12621,6.263621,14.72095,10.4624
mclng77lh9kyndz0lp,0,8,6,0,6,0,0,0,3,2025-07-02 16:49:00,5,12,6,3,3,6,30,1,0,18,2025-07-02 16:47:00,1.0,,0.685663,0.392328,2.172838,0.644848,4.143154,1.595827,10.21086,6.211629,14.88478,10.39318,3.956388,4.559596,4.076916,4.339883,4.075522,4.180664,5.879908,6.80076,9.252573,10.87558
mclng77lh9kyndz0lp,0,9,7,6,0,13,76,0,4,2025-07-02 16:49:00,6,3,7,6,0,13,33,1,0,26,2025-07-02 16:48:00,1.0,,0.690859,0.487782,2.1879,0.726663,4.04764,1.650035,10.08884,6.199272,14.90284,10.29544,3.172096,3.579072,3.142838,3.537985,3.233628,3.244556,4.63049,5.59974,7.42537,8.861294
mclninywxofe0g24vl,1,4,7,0,6,1,51,0,6,2025-07-02 08:55:00,1,11,6,0,6,0,29,1,1,12,2025-07-02 08:46:00,0.0,,0.674019,0.859363,0.652705,0.850644,1.097173,1.325355,4.808754,4.845688,8.409792,8.668932,3.207888,3.72436,3.135544,3.520619,3.189583,3.310218,4.643351,5.544599,7.482402,8.766249
mclninywxofe0g24vl,1,2,7,6,0,13,75,0,4,2025-07-02 08:55:00,2,3,7,0,6,1,-42,1,1,14,2025-07-02 08:51:00,0.0,,3.912519,4.532892,4.027879,4.381918,4.09864,4.161791,5.952638,6.85708,9.388254,10.79015,4.076369,4.618326,3.977864,4.344147,3.994906,4.14852,5.87139,6.923186,9.27922,10.851
mclninywxofe0g24vl,1,7,7,3,3,7,56,0,5,2025-07-02 08:55:00,3,5,7,6,0,13,58,1,1,26,2025-07-02 08:52:00,0.0,,3.139819,3.827256,3.096055,3.525617,3.177295,3.41151,4.605372,5.525235,7.475496,8.790611,-1.92996,-1.097,-1.75723,-1.4032,-1.86097,-1.74753,-2.00094,-1.7493,-2.01168,-1.96205
mclninywxofe0g24vl,1,12,6,6,0,12,46,0,1,2025-07-02 08:56:00,4,9,6,6,0,12,74,1,1,24,2025-07-02 08:53:00,0.0,,-1.87654,-0.97686,-2.09097,-1.34475,-1.92967,-1.94221,-1.87477,-1.85804,-1.88891,-1.92943,1.17824,1.416438,1.214149,1.404144,1.69558,1.993325,6.093551,6.303709,10.40941,10.41514
mclninywxofe0g24vl,1,8,6,0,6,0,8,0,3,2025-07-02 08:56:00,5,6,7,3,3,7,55,1,1,20,2025-07-02 08:54:00,0.0,,1.18357,1.38089,1.234761,1.382029,1.731413,1.985759,6.081546,6.2869,10.37295,10.55943,0.680718,0.812314,0.636005,0.875906,1.143461,1.385224,4.759226,5.035204,8.39692,8.499168
mclninywxofe0g24vl,1,10,6,3,3,6,41,0,2,2025-07-02 08:56:00,6,1,6,3,3,6,30,1,1,18,2025-07-02 08:54:00,0.0,,0.672939,0.468211,2.109351,0.659019,4.131509,1.681208,9.975421,6.229214,14.86298,10.31687,0.679302,0.436545,2.116763,0.732721,4.047386,1.625822,9.964009,6.197005,14.80961,10.36173
mclniw8tmb8nms1x5t.sss,1,7,7,3,3,7,58,1,5,2025-07-02 16:52:00,1,12,7,3,3,7,15,0,1,20,2025-07-02 16:56:00,0.0,,3.157866,3.678632,3.087392,3.507916,3.221138,3.42003,4.551407,5.368676,7.511227,8.751721,0.63352,0.793942,0.629249,0.848628,1.126729,1.338507,4.794203,5.028682,8.495348,8.536105
mclniw8tmb8nms1x5t.sss,1,9,6,6,0,12,68,1,1,2025-07-02 16:52:00,2,8,6,3,3,6,13,0,1,18,2025-07-02 16:58:00,0.0,,0.674201,0.425331,2.097891,0.721565,4.076575,1.581518,10.13137,6.149652,14.86306,10.42955,-2.05571,-1.35057,-2.21726,-1.53991,-2.0125,-1.80062,-1.99589,-2.09436,-2.13175,-1.84172
mclniw8tmb8nms1x5t.sss,1,5,6,3,3,6,52,1,2,2025-07-02 16:53:00,3,2,6,0,6,0,0,0,1,12,2025-07-02 16:59:00,0.0,,4.000715,4.56185,3.972579,4.346905,4.013566,4.193941,5.901416,6.849981,9.231717,10.74934,1.159145,1.379963,1.238162,1.393707,1.752984,2.038785,6.081906,6.340592,10.44716,10.55658
mclniw8tmb8nms1x5t.sss,1,11,6,0,6,0,0,1,3,2025-07-02 16:53:00,4,10,7,0,6,1,5,0,1,14,2025-07-02 17:00:00,0.0,,0.6636,0.832877,0.6585,0.83717,1.126573,1.337301,4.748271,4.922814,8.511501,8.601315,3.119512,3.705827,3.018178,3.569074,3.095353,3.309977,4.644219,5.552865,7.496746,8.696668
mclniw8tmb8nms1x5t.sss,1,4,7,0,6,1,15,1,6,2025-07-02 16:54:00,5,6,7,6,0,13,41,0,1,26,2025-07-02 17:03:00,0.0,,-1.87397,-0.99899,-1.95993,-1.3524,-1.95508,-1.75126,-1.98776,-1.71033,-1.96263,-1.84241,4.14921,4.492288,4.066311,4.399038,4.055939,4.225769,5.781154,6.848166,9.345161,10.68503
mclniw8tmb8nms1x5t.sss,1,3,7,0,6,1,15,1,6,2025-07-02 16:54:00,6,1,6,6,0,12,43,0,1,24,2025-07-02 17:05:00,0.0,,1.192078,1.380279,1.198595,1.40975,1.763741,2.027592,6.03573,6.323427,10.38328,10.4536,-1.95097,-0.95075,-2.00341,-1.45255,-1.90653,-1.71799,-1.91508,-1.74027,-1.88392,-1.85261
mclnka0s3q8i3hzb7q.777,0,5,7,3,3,7,82,1,5,2025-07-02 16:48:00,1,11,6,3,3,6,37,0,0,18,2025-07-02 16:52:00,0.0,,-1.90219,-1.10256,-1.86185,-1.28683,-2.01718,-1.70138,-1.97645,-1.91851,-1.81634,-1.83876,4.06289,4.471562,3.966795,4.3527,4.14485,4.191285,5.941975,6.857808,9.242107,10.73931
mclnka0s3q8i3hzb7q.777,0,2,7,6,0,13,73,1,4,2025-07-02 16:48:00,2,7,6,6,0,12,7,0,0,24,2025-07-02 16:53:00,0.0,,3.27927,3.619798,3.125822,3.458207,3.21794,3.35536,4.558724,5.517314,7.471405,8.675315,3.089577,3.448303,3.240567,3.522284,3.21075,3.337752,4.632941,5.487776,7.510088,8.750013
mclnka0s3q8i3hzb7q.777,0,8,6,3,3,6,41,1,2,2025-07-02 16:49:00,3,4,6,0,6,0,0,0,0,12,2025-07-02 16:54:00,0.0,,4.038175,4.351399,4.125413,4.369288,4.044904,4.265808,5.821563,6.880594,9.275186,10.64312,0.597481,0.82778,0.679254,0.841152,1.135009,1.328703,4.799675,4.905227,8.412318,8.517399
mclnka0s3q8i3hzb7q.777,0,10,7,0,6,1,90,1,6,2025-07-02 16:49:00,4,9,7,6,0,13,-11,0,0,26,2025-07-02 16:55:00,0.0,,0.722001,0.434921,2.131507,0.714185,4.126118,1.618023,10.14265,6.288769,14.84114,10.47734,0.693058,0.423435,2.173374,0.574721,3.987037,1.646866,10.08471,6.222447,14.7787,10.42695
mclnka0s3q8i3hzb7q.777,0,1,6,0,6,0,21,1,3,2025-07-02 16:50:00,5,3,7,3,3,7,10,0,0,20,2025-07-02 16:57:00,0.0,,1.205723,1.429961,1.211933,1.394519,1.730208,1.972814,6.076862,6.321373,10.41908,10.34931,-1.97869,-0.86668,-1.96954,-1.59739,-2.00781,-1.46488,-1.95803,-2.00354,-1.86186,-1.77821
mclnka0s3q8i3hzb7q.777,0,12,6,6,0,12,32,1,1,2025-07-02 16:50:00,6,6,7,0,6,1,1,0,0,14,2025-07-02 16:58:00,0.0,,0.667543,0.835487,0.637409,0.824724,1.160285,1.416061,4.793205,4.97587,8.414672,8.457552,1.176753,1.430069,1.239733,1.443198,1.71128,2.05326,6.028637,6.304047,10.39385,10.43338
mclnsvr9a41h0ts5qa.777,0,12,6,3,3,6,83,1,2,2025-07-02 16:54:00,1,3,6,3,3,6,32,0,0,18,2025-07-02 16:58:00,0.0,,0.720906,0.347549,2.156314,0.67427,4.179809,1.63344,9.987631,6.079978,14.77333,10.41742,0.699562,0.511742,2.182598,0.728307,4.142451,1.624754,10.12425,6.290247,14.90784,10.45968
mclnsvr9a41h0ts5qa.777,0,7,7,3,3,7,86,1,5,2025-07-02 16:55:00,2,5,7,3,3,7,42,0,0,20,2025-07-02 16:59:00,0.0,,0.68466,0.821339,0.715425,0.840385,1.157911,1.36041,4.738345,5.00342,8.443346,8.502239,3.153812,3.58621,3.168459,3.569873,3.117084,3.374361,4.59742,5.541896,7.510743,8.721681
mclnsvr9a41h0ts5qa.777,0,2,7,0,6,1,9,1,6,2025-07-02 16:56:00,3,9,6,0,6,0,8,0,0,12,2025-07-02 17:00:00,0.0,,1.181681,1.410766,1.208622,1.453002,1.682771,2.052829,6.077556,6.379554,10.428,10.57169,4.067251,4.400805,4.053117,4.369761,4.080039,4.301081,5.842231,6.935013,9.343847,10.57289
mclnsvr9a41h0ts5qa.777,0,10,6,0,6,0,0,1,3,2025-07-02 16:56:00,4,6,6,6,0,12,44,0,0,24,2025-07-02 17:01:00,0.0,,3.134445,3.564854,3.11978,3.465173,3.221618,3.37143,4.616586,5.532122,7.45759,8.794994,0.612841,0.863107,0.663441,0.906978,1.132188,1.38022,4.732486,4.915921,8.497828,8.484129
mclnsvr9a41h0ts5qa.777,0,4,7,6,0,13,100,1,4,2025-07-02 16:56:00,5,11,7,0,6,1,28,0,0,14,2025-07-02 17:02:00,0.0,,4.182757,4.363515,4.032932,4.343202,4.053975,4.074483,5.815254,6.82981,9.256,10.75366,-1.67412,-1.62159,-1.68394,-1.71544,-1.82798,-1.71452,-1.79868,-2.19392,-1.92303,-1.99853
mclnsvr9a41h0ts5qa.777,0,8,6,6,0,12,100,1,1,2025-07-02 16:57:00,6,1,7,6,0,13,90,0,0,26,2025-07-02 17:03:00,0.0,,-1.87237,-0.99432,-2.00097,-1.40255,-1.93836,-1.49704,-2.14928,-1.93046,-1.95125,-2.06254,-1.83975,-1.02536,-1.9027,-1.454,-2.11408,-1.88398,-2.00559,-1.89176,-1.96771,-2.02463
mclnv4bywkmk14jljd,1,4,7,3,3,7,46,1,5,2025-07-02 16:54:00,1,9,7,0,6,1,35,0,1,14,2025-07-02 16:56:00,1.0,,0.672118,0.851991,0.663705,0.903099,1.095593,1.348717,4.830991,4.935933,8.456045,8.443392,0.702641,0.410615,2.162501,0.760909,4.045653,1.653909,10.08298,6.17868,14.86633,10.45521
mclnv4bywkmk14jljd,1,8,7,6,0,13,43,1,4,2025-07-02 16:55:00,2,11,6,0,6,0,0,0,1,12,2025-07-02 16:56:00,1.0,,4.057735,4.486444,3.975766,4.315321,3.993405,4.207538,5.796086,6.783418,9.294846,10.89699,3.121626,3.509336,3.232276,3.506952,3.138255,3.389618,4.596367,5.533571,7.506059,8.761295
mclnv4bywkmk14jljd,1,6,7,0,6,1,11,1,6,2025-07-02 16:55:00,3,1,6,3,3,6,30,0,1,18,2025-07-02 16:57:00,1.0,,1.221628,1.347599,1.195465,1.357521,1.775771,2.04879,6.054701,6.367626,10.40616,10.37211,0.645122,0.81631,0.696647,0.854903,1.130516,1.369881,4.774653,4.936112,8.44123,8.447625
mclnv4bywkmk14jljd,1,5,6,0,6,0,1,1,3,2025-07-02 16:55:00,4,12,6,6,0,12,48,0,1,24,2025-07-02 16:58:00,1.0,,0.718155,0.447711,2.13284,0.712408,4.077048,1.63614,10.12112,6.269538,14.68268,10.37333,4.012562,4.483939,4.03435,4.451297,4.109331,4.226458,5.851061,7.005598,9.236302,10.80364
mclnv4bywkmk14jljd,1,7,6,3,3,6,55,1,2,2025-07-02 16:55:00,5,3,7,3,3,7,30,0,1,20,2025-07-02 16:59:00,1.0,,3.139145,3.692541,3.147179,3.618194,3.152542,3.410744,4.580237,5.479057,7.447711,8.687483,1.197612,1.411196,1.2139,1.410658,1.731223,2.008722,6.047658,6.409321,10.44332,10.43732
mclnv4bywkmk14jljd,1,10,6,6,0,12,56,1,1,2025-07-02 16:55:00,6,2,7,6,0,13,71,0,1,26,2025-07-02 17:00:00,1.0,,-2.14917,-1.00682,-1.85096,-1.41652,-1.98169,-1.63569,-1.81726,-1.88001,-2.07493,-2.09947,-1.88537,-1.15232,-1.99002,-1.67368,-1.96899,-1.6243,-1.92285,-1.76995,-1.99041,-1.7611
mclo4ivav2gwxlhpwc.000,0,2,6,6,0,12,49,0,1,2025-07-02 17:06:00,1,8,7,6,0,13,70,1,0,26,2025-07-02 17:02:00,1.0,,0.707257,0.469086,2.125175,0.69091,4.157257,1.592866,10.13219,6.115469,14.77483,10.42881,1.162823,1.32664,1.185093,1.4279,1.724315,2.076121,6.112675,6.334398,10.39995,10.40201
mclo4ivav2gwxlhpwc.000,0,10,6,3,3,6,51,0,2,2025-07-02 17:07:00,2,12,6,6,0,12,75,1,0,24,2025-07-02 17:03:00,1.0,,3.961509,4.672798,4.034176,4.36703,3.975861,4.306377,5.831676,6.858332,9.367563,10.75536,0.663634,0.826862,0.674483,0.816765,1.179633,1.326131,4.755934,5.088438,8.452486,8.472856
mclo4ivav2gwxlhpwc.000,0,5,6,0,6,0,0,0,3,2025-07-02 17:07:00,3,1,6,3,3,6,0,1,0,18,2025-07-02 17:04:00,1.0,,-2.0511,-0.95634,-1.97071,-1.45127,-1.847,-1.78343,-1.90919,-1.77138,-1.95002,-1.87784,-1.79896,-0.97901,-2.03439,-1.38436,-1.94896,-1.60754,-1.94066,-1.90241,-1.99884,-2.10996
mclo4ivav2gwxlhpwc.000,0,3,7,3,3,7,55,0,5,2025-07-02 17:07:00,4,4,6,0,6,0,0,1,0,12,2025-07-02 17:05:00,1.0,,0.6548,0.804607,0.663838,0.847634,1.132888,1.366905,4.81639,4.959027,8.387078,8.482028,4.070801,4.285696,3.998938,4.421522,4.01821,4.223633,5.868601,6.917515,9.338926,10.92002
mclo4ivav2gwxlhpwc.000,0,9,7,6,0,13,75,0,4,2025-07-02 17:07:00,5,6,7,3,3,7,10,1,0,20,2025-07-02 17:06:00,1.0,,1.191427,1.365523,1.227169,1.360308,1.762215,1.94446,6.086899,6.31762,10.3467,10.50759,0.71541,0.436202,2.112808,0.66964,4.068683,1.628083,10.03759,6.203859,14.76851,10.41006
mclo4ivav2gwxlhpwc.000,0,11,7,0,6,1,8,0,6,2025-07-02 17:07:00,6,7,7,0,6,1,0,1,0,14,2025-07-02 17:06:00,1.0,,3.184798,3.517058,3.128194,3.543858,3.143776,3.336452,4.611732,5.523364,7.424775,8.882842,3.140905,3.484309,3.146217,3.513988,3.182738,3.342056,4.591452,5.556099,7.456558,8.733567
mclodkgijophefvlbd,0,3,7,6,0,13,55,1,4,2025-07-02 17:09:00,1,2,6,6,0,12,94,0,0,24,2025-07-02 17:11:00,1.0,,1.224996,1.30206,1.214482,1.427818,1.763798,1.979799,6.07381,6.378367,10.40809,10.66708,0.700797,0.540361,2.19334,0.704033,4.072727,1.622645,10.10447,6.096907,14.82657,10.48569
mclodkgijophefvlbd,0,8,7,3,3,7,29,1,5,2025-07-02 17:09:00,2,4,7,6,0,13,77,0,0,26,2025-07-02 17:12:00,1.0,,-1.95683,-0.85191,-1.95344,-1.40405,-1.87638,-1.68168,-2.10914,-1.8882,-1.88559,-2.03017,3.134315,3.716102,3.089947,3.445925,3.088627,3.363054,4.562568,5.455396,7.563805,8.758214
mclodkgijophefvlbd,0,6,6,3,3,6,19,1,2,2025-07-02 17:09:00,3,11,6,3,3,6,61,0,0,18,2025-07-02 17:13:00,1.0,,0.669369,0.434889,2.165417,0.723889,4.098328,1.624985,10.09512,6.199563,14.78826,10.52883,-1.83365,-0.96119,-1.8986,-1.53725,-2.03636,-1.51581,-1.96865,-1.88168,-1.92833,-2.01586
mclodkgijophefvlbd,0,1,7,0,6,1,9,1,6,2025-07-02 17:09:00,4,10,6,0,6,0,0,0,0,12,2025-07-02 17:14:00,1.0,,4.043912,4.353792,4.11371,4.340238,4.089605,4.075277,5.79904,6.850105,9.25752,10.68477,1.15683,1.331343,1.206091,1.443193,1.704177,2.001328,6.053971,6.325042,10.39321,10.63319
mclodkgijophefvlbd,0,12,6,6,0,12,29,1,1,2025-07-02 17:10:00,5,5,7,0,6,1,7,0,0,14,2025-07-02 17:14:00,1.0,,3.132673,3.596338,3.171894,3.540889,3.185673,3.358807,4.577989,5.516964,7.458044,8.807185,0.608764,0.804078,0.673983,0.888591,1.154303,1.386089,4.749269,4.955173,8.442952,8.524922
mclodkgijophefvlbd,0,7,6,0,6,0,0,1,3,2025-07-02 17:10:00,6,9,7,3,3,7,48,0,0,20,2025-07-02 17:15:00,1.0,,0.644423,0.829585,0.712413,0.81957,1.136412,1.386448,4.751546,4.979805,8.419479,8.552189,4.106478,4.30291,4.076171,4.349873,4.093645,4.205968,5.811833,6.967294,9.196209,10.74101
mclodv3ut2bst4qqi3.000,1,11,7,6,0,13,57,0,4,2025-07-02 17:14:00,1,2,7,0,6,1,0,1,1,14,2025-07-02 17:09:00,1.0,,0.727371,0.410181,2.123026,0.703029,4.0972,1.601901,10.12048,6.048268,14.83848,10.45576,-2.09252,-1.3986,-1.99537,-1.73683,-2.04794,-1.89945,-2.04767,-1.96322,-2.0675,-1.8188
mclodv3ut2bst4qqi3.000,1,1,6,0,6,0,0,0,3,2025-07-02 17:14:00,2,7,6,0,6,0,0,1,1,12,2025-07-02 17:10:00,1.0,,-2.04106,-1.1225,-1.95648,-1.45656,-1.93731,-1.61406,-1.94707,-1.93128,-1.9323,-2.2765,1.155133,1.363208,1.190003,1.395664,1.771107,2.016319,6.095685,6.210676,10.50722,10.44731
mclodv3ut2bst4qqi3.000,1,6,7,0,6,1,0,0,6,2025-07-02 17:14:00,3,8,7,3,3,7,20,1,1,20,2025-07-02 17:11:00,1.0,,3.159789,3.411386,3.216391,3.634127,3.146648,3.356807,4.610277,5.517258,7.534002,8.747314,3.963714,4.436441,4.082419,4.297028,4.034658,4.151707,5.80459,6.891818,9.231549,10.70329
mclodv3ut2bst4qqi3.000,1,10,7,3,3,7,70,0,5,2025-07-02 17:14:00,4,3,7,6,0,13,38,1,1,26,2025-07-02 17:12:00,1.0,,1.162467,1.368054,1.214009,1.428445,1.703467,1.988114,6.042708,6.327452,10.47053,10.54275,3.172305,3.451192,3.049493,3.531418,3.116514,3.341139,4.629697,5.504676,7.515438,8.668835
